id,last_name,birth_date,gender,ell,current_grade_level
495,Denesik,2002-06-25,F,false,9
2125,Huels,1999-04-15,F,true,12
853,Botsford,1999-10-09,F,false,12
1350,Waelchi,2002-03-17,F,false,9
1276,Bashirian,2002-07-13,M,false,9
2108,Ernser,2001-01-27,M,false,10
1444,Powlowski,1999-11-10,M,false,11
1235,Schroeder,1999-08-06,F,false,11
1407,Koelpin,1999-04-08,M,false,12
756,Hessel,2000-08-01,F,false,11
2185,Schoen,1999-03-02,M,false,12
249,Collier,1999-03-15,F,false,12
217,Ernser,2000-06-14,F,false,11
964,Rohan,2000-09-21,F,false,10
2627,Sanford,1999-09-03,M,false,12
1243,Will,2001-03-08,M,false,10
2310,Kuhic,2002-06-03,M,false,9
1789,Rempel,1999-07-07,M,false,12
2992,Heidenreich,1999-10-22,F,false,12
1333,Anderson,2000-10-02,M,false,10
603,Gleichner,1999-06-01,F,false,12
2573,Wintheiser,2001-06-27,F,false,10
112,Hodkiewicz,2001-09-25,F,false,9
2227,Schoen,2000-07-20,M,false,10
2137,Greenfelder,2001-02-16,M,false,10
2064,Kuvalis,2001-10-16,M,false,10
1625,Homenick,1999-01-31,M,false,12
2004,Powlowski,2000-01-07,M,false,11
1474,Mosciski,2001-02-16,M,false,10
335,Ziemann,2000-01-31,M,false,11
2783,Corkery,2000-03-21,M,false,11
2617,Dicki,2002-09-08,F,false,9
2578,Dooley,2001-11-17,M,false,9
1140,Ortiz,2000-09-17,F,false,10
1479,Cassin,2000-03-12,M,false,11
33,Beier,2002-06-21,F,false,9
1986,Conn,1999-03-09,F,false,12
788,Schowalter,2001-04-04,F,false,10
2879,Fadel,1999-12-08,F,false,11
426,Little,2001-05-20,F,false,10
559,Christiansen,2002-04-14,M,false,9
808,Connelly,1999-01-11,M,false,12
361,Huel,2000-10-12,M,false,11
48,Erdman,1999-06-10,M,false,12
1702,Auer,1998-07-07,M,false,12
908,Rohan,2002-03-11,M,true,9
588,Kris,1999-07-22,F,false,11
1910,Reynolds,2001-04-28,F,false,10
2261,Beatty,2000-04-13,M,false,11
1157,Herzog,2000-01-29,M,false,11
2526,Murphy,2001-09-26,F,false,9
386,Bartell,2001-10-09,M,false,9
105,Olson,2001-03-26,M,false,10
2497,Cummerata,2000-03-11,M,false,11
2638,Friesen,1999-09-29,F,false,11
2443,Botsford,1999-11-26,M,false,11
911,Bogan,2001-11-20,M,false,9
1867,Hayes,2000-04-02,F,true,11
1113,Erdman,2000-06-18,M,false,11
1658,Runte,2000-09-15,M,false,10
2263,Schmitt,2002-01-16,F,false,9
2033,Russel,1999-09-22,NB,false,11
1750,Rath,2001-12-24,F,false,9
1345,Towne,2000-05-26,M,false,11
418,Davis,2000-09-22,F,false,11
2394,Price,2002-09-11,M,false,9
1072,Kovacek,2002-06-01,F,false,9
2010,Kertzmann,2000-04-20,F,false,11
1464,Koss,2000-04-05,F,false,11
1410,Sporer,1998-09-08,F,false,12
2427,West,1999-02-15,F,false,12
2567,Sporer,1999-10-20,F,false,12
313,Reichel,2001-08-27,M,false,9
760,Parker,1998-12-25,M,false,12
2892,Lowe,1998-08-25,F,false,12
1312,Kunze,2000-09-02,F,false,10
1973,Lesch,2001-12-20,M,false,9
552,Kuphal,2001-10-02,M,false,10
861,Oberbrunner,2000-12-28,M,false,10
1584,Jacobs,2002-08-24,M,false,9
2335,Nitzsche,2000-12-20,M,false,10
1195,Johnson,1998-07-30,NB,false,12
679,Veum,1999-12-16,F,false,11
1960,Keebler,2000-10-02,F,false,10
2771,MacGyver,1999-06-10,F,false,12
2177,Gutkowski,2001-09-24,M,false,10
1057,Harber,2000-07-06,M,false,11
378,Von,2001-09-03,F,false,10
2859,Ebert,2001-10-31,M,false,10
887,Heaney,2001-08-20,M,false,10
370,Fadel,2000-08-06,M,false,11
1068,VonRueden,1999-09-30,F,false,11
2835,Konopelski,2000-05-30,M,false,11
2733,Bergstrom,1999-10-25,M,false,11
1948,Veum,2002-07-16,F,true,9
1050,Hackett,2002-09-30,F,false,9
1296,MacGyver,2002-05-20,M,false,9
516,Turcotte,1998-11-21,F,false,12
1449,Shanahan,1998-11-30,F,false,12
2898,Brekke,2001-04-05,M,false,10
2402,Towne,1999-08-25,M,true,12
2207,Nicolas,2001-05-14,M,false,10
2547,Morissette,2001-02-05,F,true,10
2016,Cremin,2001-11-11,F,false,9
123,Dietrich,2002-10-24,F,false,9
2172,Doyle,2001-09-27,M,false,9
1254,Gleichner,1998-10-19,F,false,12
2085,Auer,2000-04-12,F,false,11
413,Bauch,2001-08-30,M,false,10
1871,Morissette,2001-06-23,F,false,10
2887,Hessel,1998-09-12,M,false,12
2191,Romaguera,1999-01-01,M,false,12
1939,Schmeler,1999-10-03,M,false,12
369,Hansen,2002-02-24,F,false,9
415,Wyman,1999-10-19,F,false,12
1674,Towne,1999-08-25,M,false,12
859,Bayer,2000-04-23,F,true,11
2858,Sawayn,2000-08-09,M,false,11
2115,VonRueden,2001-01-26,M,false,10
1385,Dicki,1999-09-11,F,false,12
2323,Runolfsson,2001-02-08,F,false,10
2267,Prohaska,1999-05-14,F,false,12
2535,Tremblay,2000-11-17,M,false,10
1306,Carroll,1999-08-24,M,false,11
281,Blanda,2000-02-13,F,false,11
1661,Reynolds,1999-09-19,F,false,11
666,Haag,2001-10-23,F,false,10
989,Waters,2001-10-25,F,false,10
2491,Von,2000-12-16,F,false,10
1994,Grant,2002-05-07,F,false,9
2803,Mohr,2002-04-03,F,false,9
1894,Paucek,2002-07-21,M,false,9
1135,Zemlak,2001-07-28,F,false,9
1642,Bartoletti,1999-07-19,M,false,11
2260,Rempel,1999-02-28,M,false,12
575,Windler,1998-11-08,F,false,12
1035,Kemmer,2001-12-25,F,false,9
2360,Senger,2000-12-03,M,false,10
1847,O'Reilly,1999-11-14,M,false,11
2258,Bechtelar,2001-10-27,M,false,9
2392,Bashirian,2001-07-03,F,false,10
1564,Lehner,1998-09-04,M,false,12
2767,Marvin,1998-09-13,M,false,12
772,Wintheiser,2001-10-07,F,false,9
237,Ledner,2002-02-25,F,false,9
1101,Bergstrom,2000-08-07,M,false,10
398,Dach,2001-11-22,F,false,9
1858,Sanford,2001-01-05,M,false,10
1318,Carter,2000-07-22,M,false,10
1975,Stracke,2000-07-24,M,false,10
1790,Reichel,1998-07-28,F,false,12
1170,Rowe,2001-04-27,M,false,10
690,Stokes,1999-10-07,M,false,12
1373,Abbott,2001-08-10,M,false,9
1521,Jast,2001-07-12,M,false,10
2422,Ledner,2001-09-28,F,false,10
649,Mraz,2001-08-24,M,false,9
2550,Witting,2002-01-29,M,false,9
705,Ryan,2001-07-12,M,false,10
1467,Predovic,2000-01-12,M,false,11
276,Gleason,2000-09-09,M,false,10
683,Bergnaum,2002-09-20,M,false,9
374,Ziemann,1999-08-13,F,false,12
979,Flatley,2001-07-10,M,false,9
1855,Kuhic,2000-04-22,F,false,11
2755,O'Hara,2000-01-16,M,false,11
486,Ruecker,2000-03-21,F,false,11
100,Luettgen,2001-04-14,M,false,10
732,Murphy,2002-08-27,M,false,9
1114,Greenholt,2001-02-16,M,false,10
742,Feeney,2002-05-04,F,false,9
761,Huels,2000-08-08,F,false,11
2321,Streich,2000-08-25,M,true,10
802,MacGyver,2000-12-04,F,false,10
2615,Conroy,2000-10-27,M,false,11
1704,Wisozk,1999-09-02,F,false,12
2432,Waters,1999-09-29,M,false,12
258,Bogan,2001-07-09,M,false,10
2415,Durgan,2000-05-04,F,false,11
2684,Greenfelder,2002-08-12,M,false,9
2665,Altenwerth,2000-03-26,F,false,11
1104,Collier,2001-09-05,M,false,10
1404,Goyette,1999-04-19,F,false,12
130,Dickinson,2002-06-27,F,false,9
2511,Hammes,2000-12-09,F,false,10
2498,Abernathy,2002-10-01,M,false,9
243,Casper,1999-08-11,M,false,12
2040,Murazik,2002-06-16,F,false,9
2712,Feeney,2001-10-17,M,false,10
1931,Heidenreich,2000-07-10,M,false,10
2320,Rodriguez,2001-08-24,F,false,9
884,Fadel,2000-02-24,F,false,11
1731,Toy,2001-12-10,NB,false,9
1879,Beier,2001-12-18,M,false,9
1822,Steuber,1999-01-31,F,false,12
1739,Denesik,1998-10-13,F,false,12
403,Purdy,2001-07-13,M,false,9
717,Toy,1999-10-03,F,false,11
1173,Senger,1999-01-20,M,false,12
354,Schneider,1999-09-14,M,false,12
2303,Ward,2001-10-16,M,false,10
373,Goodwin,2000-05-23,M,false,11
367,Steuber,1999-10-25,F,false,11
1335,Steuber,2001-06-20,M,false,10
609,Gleichner,2001-06-05,M,false,10
1390,Waelchi,2001-10-20,F,false,9
1030,Botsford,2002-01-25,M,false,9
541,Bosco,1999-01-19,F,false,12
2818,Johnson,1999-08-06,M,false,11
1206,Larkin,2002-10-12,M,false,9
2593,Herzog,2002-07-04,F,false,9
2501,Nienow,2001-08-23,F,false,9
1459,Kreiger,1998-11-26,F,false,12
2281,Cormier,1999-06-07,M,false,12
2926,Kassulke,2002-10-13,F,false,9
259,Langworth,2000-04-11,F,false,11
1760,Romaguera,2000-02-15,F,false,11
806,Klein,2000-10-05,M,false,11
2948,Fadel,2002-02-22,M,false,9
2509,Koss,2000-08-22,M,false,10
2208,Hauck,2000-11-11,M,false,10
305,Hayes,2002-08-04,M,false,9
64,Graham,2000-04-08,M,false,11
2606,Treutel,2001-10-28,M,false,9
931,Beer,2000-08-05,F,false,11
1854,Will,1999-03-16,F,false,12
2179,Herzog,2002-05-09,M,false,9
321,Fisher,2002-03-08,F,false,9
315,Wolf,1999-04-04,M,false,12
2011,Zboncak,2002-02-02,F,true,9
2508,Wehner,1999-07-17,F,false,12
1588,Frami,2002-03-09,F,false,9
2556,Homenick,2001-09-13,F,false,10
2234,Swift,2001-04-06,F,false,10
2618,Padberg,1999-11-22,M,false,11
90,Dickinson,2002-05-27,M,false,9
422,Connelly,2000-10-06,F,false,10
292,Wintheiser,1999-08-28,M,false,12
735,Tremblay,2002-08-29,M,false,9
2250,Hills,2000-09-02,F,false,11
1516,Sanford,2000-11-17,F,false,10
1058,Boyer,2002-10-07,M,false,9
16,MacGyver,2001-10-25,F,false,9
937,Ernser,2001-10-24,F,false,10
277,Kautzer,2002-05-23,F,false,9
1777,Hudson,1998-10-11,M,false,12
1200,O'Reilly,1998-09-14,F,false,12
1037,Zulauf,2002-04-05,F,false,9
2466,Kling,2001-12-15,M,false,9
2656,Barton,1999-07-05,F,false,12
1334,Pacocha,1999-10-08,F,false,12
737,Kshlerin,1999-05-23,F,false,12
1336,Crist,2000-07-07,M,false,10
1496,Murphy,1999-09-09,F,false,12
2038,Hartmann,2002-10-21,M,false,9
1089,Crooks,2001-12-05,F,false,9
2201,Shanahan,2001-04-13,F,true,10
1389,Hickle,1998-11-06,F,false,12
2731,Wisozk,1999-05-25,F,false,12
2566,Schuster,2002-03-13,F,false,9
2328,Effertz,1998-07-19,M,false,12
36,Mills,1999-10-21,M,false,12
101,Zulauf,1999-06-29,F,false,12
2086,Roberts,2000-06-02,F,false,11
1429,Bartoletti,1999-03-03,M,false,12
922,Christiansen,2000-12-17,F,false,10
187,Nitzsche,1999-10-28,F,false,12
2814,Medhurst,2000-05-19,F,false,11
555,Harris,2002-01-25,F,false,9
1605,Fadel,2000-07-02,F,false,10
2059,DuBuque,1999-05-19,M,false,12
2032,Blick,2000-06-24,M,false,11
604,Reichel,2001-03-09,F,false,10
1748,Dickens,1999-03-22,F,false,12
2673,Legros,1999-01-01,F,false,12
682,Dare,2000-07-20,F,false,10
15,Gerlach,1999-10-25,M,false,12
879,Ebert,1999-08-24,F,false,12
1663,Howell,2001-09-17,F,true,10
1657,Stokes,1998-08-09,F,false,12
1774,Cronin,2001-06-07,F,true,10
1768,Muller,2001-10-26,F,true,10
1749,Welch,1999-01-06,M,false,12
2220,Heller,2000-03-24,F,false,11
2721,Moore,2002-02-17,F,false,9
2440,Nikolaus,1999-09-16,M,false,12
1394,Botsford,2001-08-18,M,false,10
951,Cummerata,2000-07-20,F,false,10
1152,Hermiston,1999-07-15,M,false,12
2832,Tillman,2001-06-12,M,false,10
202,Mitchell,1999-10-16,F,false,11
264,Pouros,2002-03-24,M,false,9
2340,Sanford,2001-04-18,NB,false,10
862,Ondricka,2000-12-22,F,false,10
2363,Effertz,1999-01-29,M,true,12
755,Konopelski,1999-02-20,M,false,12
2268,Goodwin,1999-01-19,F,true,12
1161,O'Keefe,2000-04-30,F,false,11
1669,Cruickshank,2001-10-02,M,false,9
2131,Leannon,2001-03-20,M,false,10
1963,Jaskolski,1999-06-17,M,false,12
2942,Walker,2002-03-21,F,false,9
1712,Weber,2001-01-31,F,false,10
1422,King,2000-01-19,F,false,11
94,Borer,1999-07-19,M,false,12
12,Kovacek,2001-08-14,M,true,9
2853,Vandervort,2000-07-25,M,false,10
1809,Wolf,2001-02-18,F,false,10
1120,Kerluke,1998-11-05,F,true,12
1920,Hickle,1999-07-18,M,false,12
953,Lynch,2000-08-26,M,false,11
730,Nicolas,2002-07-04,M,false,9
945,Jones,2001-07-04,M,false,9
2912,Becker,2000-10-18,F,false,11
825,Satterfield,1999-12-24,F,false,11
1592,Kulas,2002-04-23,F,false,9
2213,Fadel,2001-12-03,NB,false,9
2124,McKenzie,2000-06-16,F,false,11
99,McLaughlin,1999-11-01,M,false,11
993,Hand,2000-10-17,M,false,10
1816,Lebsack,2001-09-04,F,false,9
242,Bechtelar,2000-10-12,F,true,11
2694,Terry,2001-08-18,M,false,9
890,Langworth,2000-09-07,M,false,11
1934,O'Reilly,2001-11-17,F,false,9
2675,Hickle,2002-04-03,F,false,9
1844,MacGyver,2000-07-25,M,false,11
1178,Vandervort,2001-07-16,F,false,9
1147,Watsica,1999-02-12,M,false,12
2935,O'Conner,2000-11-12,M,false,10
2569,West,2001-03-15,F,false,10
2595,Connelly,1998-09-20,M,false,12
2664,Nikolaus,1999-09-22,F,true,11
1288,Trantow,1999-10-16,M,false,11
1002,Little,2002-07-20,M,false,9
2685,Schowalter,1999-09-14,F,false,11
1380,Corkery,2001-05-24,F,false,10
1839,Sawayn,2000-06-13,F,false,11
1629,Gulgowski,2002-04-04,M,false,9
768,Hermiston,2001-04-30,F,false,10
2331,Stoltenberg,1999-10-26,M,false,12
1351,Mann,1999-07-23,F,false,12
1804,Robel,1998-09-07,M,false,12
1130,Bahringer,1999-02-06,M,false,12
1670,Hessel,2001-09-23,F,false,10
892,Schinner,1998-07-17,M,false,12
2738,Gaylord,2001-05-03,M,false,10
2902,Kshlerin,2001-01-21,F,false,10
2804,Jacobs,2001-04-29,M,false,10
1478,King,2000-07-05,F,false,10
868,Tremblay,1998-09-23,F,false,12
2758,Schuster,2002-08-23,F,false,9
1048,Quigley,2001-08-07,F,false,9
1165,Hauck,2000-12-16,F,false,10
430,Ernser,1999-10-09,M,false,11
709,Hahn,2000-05-21,M,true,11
28,Waters,2001-08-04,M,false,9
2861,Pfeffer,1999-05-02,M,false,12
1080,Schuster,1999-06-03,F,false,12
2171,Ziemann,2002-05-15,F,false,9
1596,Corkery,2001-09-02,F,false,10
2084,Hintz,1999-08-19,F,false,12
1004,Collins,2000-08-02,F,false,11
1666,Willms,2000-07-01,M,false,11
2661,Mitchell,1999-09-14,M,false,11
586,Bins,1999-06-29,M,false,12
1297,Stamm,1999-09-29,M,false,12
655,Romaguera,2000-08-31,F,false,11
1667,Swift,1999-09-06,F,false,11
1583,Ebert,2000-04-24,M,false,11
88,Schinner,1999-01-05,F,false,12
1490,Price,2000-03-12,M,false,11
1266,Kassulke,2001-02-07,F,false,10
2686,Powlowski,2000-11-24,F,false,10
1651,Herzog,1999-08-08,M,false,12
924,Runolfsdottir,2000-08-27,M,false,11
2184,Olson,2001-03-09,M,false,10
304,Hilpert,2000-10-22,M,false,10
1158,Wisozk,2000-07-08,F,false,11
1382,Mante,1999-11-14,F,false,11
1415,Sauer,2000-01-31,M,false,11
803,Ziemann,2000-08-01,M,false,10
1742,Emmerich,2001-06-02,M,false,10
1431,Pagac,1999-10-24,M,false,11
1649,Daugherty,2000-11-06,F,false,10
470,Reinger,1998-09-16,NB,false,12
816,Kozey,2000-03-13,M,false,11
2223,Aufderhar,1999-09-01,F,false,11
1556,Wiegand,2000-10-08,F,false,11
833,Boyer,1999-08-25,M,false,11
1765,Grimes,2000-12-19,F,false,10
510,Gusikowski,2001-12-27,F,false,9
2046,Buckridge,1999-08-28,F,false,12
1652,Mayert,2000-11-28,F,false,10
771,Hintz,2001-05-27,F,false,10
1701,Bins,2000-03-10,M,false,11
1497,Bogisich,1999-01-30,M,false,12
1914,Witting,2001-09-09,M,false,9
2579,Heller,1999-07-25,F,false,11
2283,Veum,1999-07-16,F,false,11
2149,Williamson,1999-07-26,M,false,11
716,Ondricka,1998-11-07,F,false,12
2306,Yost,2001-09-07,M,false,9
1184,McKenzie,1999-09-24,F,false,12
1885,Fritsch,2001-06-07,M,false,10
25,Ruecker,1999-07-27,F,false,12
2529,Dickinson,2001-09-22,M,false,10
329,Collier,2002-03-10,M,false,9
326,Schultz,1999-12-23,F,false,11
1041,Casper,1999-12-16,M,false,11
1341,Bernier,2000-05-26,F,false,11
900,Kuhlman,1999-07-01,M,false,12
2961,Wolf,2002-06-27,M,true,9
3,Mayert,2002-08-30,F,false,9
1139,Howell,1999-08-13,F,false,11
2670,Swaniawski,2000-07-28,M,false,10
1646,Dietrich,1999-10-08,M,false,11
340,Lehner,2000-10-24,M,false,11
2346,Feeney,2002-07-01,F,false,9
1683,Lubowitz,1999-07-16,F,false,11
927,Bradtke,1999-11-16,F,false,11
439,Kuphal,1999-08-31,F,false,11
1106,Will,2002-10-14,M,false,9
1535,Nikolaus,2002-05-12,M,false,9
1347,Dibbert,1998-11-14,M,false,12
2730,Braun,2002-04-09,M,false,9
7,Romaguera,2001-09-22,F,false,10
1500,O'Connell,1999-01-31,M,false,12
261,Gaylord,1999-10-06,NB,false,11
127,Shanahan,1998-09-16,F,false,12
874,Mills,1999-05-16,F,false,12
1946,Hansen,1998-08-22,F,false,12
165,Jenkins,2001-12-21,M,false,9
819,Lang,2000-04-17,F,false,11
331,Kirlin,2001-08-22,F,false,10
1620,Fadel,2001-09-23,F,false,10
2780,Funk,1999-09-05,F,false,11
561,O'Reilly,2001-10-11,F,false,10
1366,Lang,1999-04-15,F,false,12
71,Becker,1999-07-12,F,false,11
2411,Schinner,1999-08-10,M,false,11
2092,Padberg,2002-04-01,F,false,9
1792,Rath,2001-01-07,F,false,10
271,Roob,1999-03-11,F,true,12
2003,Kuvalis,2001-04-14,F,false,10
2193,Farrell,2002-10-04,M,false,9
715,Anderson,2000-11-18,F,false,10
2628,Lynch,1999-09-22,F,false,12
1952,Bruen,2000-05-23,F,false,11
1746,Hermiston,2001-01-22,F,false,10
1482,Murazik,1999-07-12,M,false,11
2155,Bechtelar,1999-09-21,F,false,11
2516,Konopelski,2002-05-14,F,false,9
336,Mohr,2000-10-11,F,false,11
729,Koepp,1999-05-19,F,false,12
1528,O'Hara,2002-05-15,F,false,9
194,West,1999-10-10,F,false,12
1445,Johns,1999-05-11,F,false,12
2232,Harris,2001-10-15,NB,false,9
2308,Kling,2000-10-07,M,false,11
2,Oberbrunner,2002-02-25,F,false,9
605,Marvin,1999-09-20,M,false,12
2963,Zboncak,1998-07-28,F,false,12
167,Connelly,2001-11-06,F,false,9
702,Mohr,1998-10-08,M,false,12
1791,Okuneva,1999-09-20,M,false,11
2931,Walter,1998-08-03,F,false,12
638,Terry,2001-05-11,F,false,10
251,Flatley,2000-08-30,F,false,10
1198,O'Reilly,2001-10-03,M,false,10
547,Thiel,2001-09-13,F,false,10
2748,Lakin,1999-05-05,M,false,12
1491,Lowe,2000-09-21,F,false,11
2933,Vandervort,1999-07-27,M,false,11
2993,Heidenreich,2002-10-04,F,false,9
2612,Doyle,2002-01-03,F,false,9
253,Lehner,2002-02-03,F,false,9
1219,Marquardt,2002-10-17,F,false,9
1932,Swift,2001-10-25,F,true,9
811,Weber,1999-08-19,M,false,11
1119,Batz,1998-07-17,F,false,12
86,Kovacek,2001-09-16,M,false,9
1668,Aufderhar,2001-09-04,F,true,9
1059,Kilback,2002-09-28,F,false,9
1797,Daugherty,1999-07-28,F,false,11
1146,Howe,1999-04-18,F,false,12
1192,Marquardt,2000-09-28,M,false,10
1205,Flatley,2000-06-21,M,false,11
1798,Pagac,2001-07-19,M,false,10
1299,Becker,1999-09-16,M,false,11
2249,Moen,2002-02-09,NB,false,9
583,Marquardt,2002-05-15,F,false,9
1694,Runte,2001-09-02,F,false,9
2087,Breitenberg,2000-10-14,F,false,11
2376,Windler,2000-08-28,F,false,11
391,Leffler,2002-07-21,M,false,9
1438,Reichel,1999-01-26,M,false,12
240,Barton,2001-02-04,F,false,10
750,Corwin,1998-07-02,F,false,12
1286,Zboncak,2002-04-22,F,false,9
24,O'Hara,1999-08-13,M,false,11
2762,Hansen,2000-12-31,F,false,10
782,Runolfsson,2000-09-25,F,false,11
2160,Schmidt,2000-01-01,M,false,11
904,Blick,2000-08-10,F,false,10
416,Mante,1999-10-01,M,false,12
1671,Haley,2001-10-27,M,false,10
2506,Altenwerth,2000-09-10,F,false,10
1162,Huel,2002-02-14,F,false,9
1933,Muller,1999-05-15,F,false,12
65,Spinka,2001-03-30,M,false,10
1160,Mayer,2000-04-20,M,false,11
2870,Oberbrunner,2000-10-12,F,false,10
2414,Leffler,2002-04-11,M,false,9
2655,Tromp,1999-02-28,M,false,12
1707,Lynch,1999-09-12,F,false,11
460,Littel,1999-08-04,M,false,11
1213,Weimann,2000-03-26,M,false,11
1705,Oberbrunner,2001-04-23,M,false,10
2580,Jerde,2001-12-08,M,false,9
1745,Sawayn,1999-03-26,F,false,12
115,Dicki,2000-09-24,M,false,10
595,Daniel,2002-01-04,F,false,9
405,Ernser,1998-08-08,M,false,12
2927,Osinski,1998-10-02,M,false,12
2212,Rempel,1999-05-21,M,true,12
343,Pagac,1999-05-10,M,false,12
1357,Kerluke,2001-02-19,M,false,10
2552,Murray,2001-11-24,F,false,9
2708,Schulist,2001-07-29,F,false,9
2969,Murazik,2001-10-17,M,false,10
1088,Larson,2000-08-29,M,false,10
2347,Powlowski,2000-06-13,M,false,11
1081,Streich,2000-10-21,F,false,10
886,Conroy,2002-09-27,M,false,9
2245,Casper,2002-08-30,M,false,9
1049,O'Keefe,2001-10-03,M,true,9
1590,Paucek,1999-08-31,F,false,11
131,Blanda,2001-01-10,F,false,10
1687,Muller,2000-10-29,M,false,11
2031,Hodkiewicz,2000-10-26,M,false,11
933,Aufderhar,2001-10-17,M,true,10
2794,Harber,2001-07-28,F,false,10
1686,Howe,2001-09-20,F,false,9
1834,Kling,1999-10-22,M,false,12
1110,Torp,1998-10-10,M,false,12
2288,Gleason,2000-02-10,F,false,11
507,Harris,1999-07-28,F,false,11
1406,Luettgen,1998-12-08,F,false,12
2906,Bernhard,1999-10-20,M,false,12
1754,Stamm,1999-05-20,M,false,12
1036,Wilderman,2001-01-31,F,false,10
216,Hilll,1999-05-25,F,false,12
1846,Hegmann,2001-01-31,F,false,10
275,Cremin,2001-02-05,F,false,10
2920,Labadie,2000-09-07,F,false,10
1959,Towne,2001-06-30,F,false,10
375,Kunde,2002-07-16,F,false,9
2417,McGlynn,2002-01-12,F,false,9
752,Gutmann,2001-08-24,F,false,10
1555,Ebert,1999-10-20,M,true,12
997,Doyle,2001-01-20,F,false,10
1493,Sanford,2001-03-31,F,false,10
889,Stark,2000-02-26,F,false,11
2007,O'Connell,1998-11-15,F,false,12
1781,Shields,2000-11-26,F,false,10
907,Doyle,1999-10-26,F,false,11
452,Schmitt,2001-05-26,F,false,10
70,O'Reilly,2000-07-20,F,false,10
1972,Marks,1999-07-21,M,false,11
2461,Kling,1999-03-13,F,false,12
1217,Grady,1998-11-09,M,false,12
2275,Bartoletti,2002-06-03,M,false,9
2483,Leffler,1998-12-03,F,false,12
2678,Wolff,2002-02-10,F,false,9
2536,O'Keefe,1999-08-29,M,false,11
2953,Mante,1998-08-14,M,false,12
1643,Crooks,2000-07-11,F,false,11
2829,Hills,2001-06-07,F,false,10
35,Kohler,2000-09-18,F,false,10
2715,Lubowitz,2001-11-02,M,false,9
1013,Ullrich,1998-07-22,M,false,12
2604,Gulgowski,2000-08-02,F,false,10
229,Gulgowski,1999-09-20,F,false,11
2262,Prohaska,1999-06-30,F,false,12
2355,Rowe,1998-12-29,M,false,12
1611,Reichel,1999-01-17,F,false,12
32,Ratke,1999-05-05,M,false,12
2436,Raynor,2002-09-30,F,false,9
2352,Baumbach,2002-10-09,M,false,9
2723,Nolan,2002-08-21,F,false,9
478,Marvin,2000-06-25,M,false,11
2062,Paucek,2002-08-08,F,false,9
2563,Armstrong,1999-08-08,F,false,11
1511,Quigley,2001-08-30,F,false,9
1864,Sanford,1999-09-11,M,false,11
722,Pouros,1999-08-22,F,false,11
1965,Farrell,2001-07-28,M,false,9
1567,Emmerich,2000-09-23,M,false,10
1202,Langosh,1999-10-16,M,false,11
2994,Bailey,2001-11-30,NB,false,9
959,Aufderhar,2000-08-18,F,false,11
584,Reichel,1999-01-25,M,false,12
2852,Turner,2002-03-09,M,false,9
2703,Wuckert,1999-03-09,F,false,12
2369,Corkery,2000-09-10,M,false,10
1999,Adams,2000-07-17,F,false,11
2297,Beier,2001-11-04,M,false,9
888,Boyle,2000-07-28,F,false,10
521,Anderson,2002-03-18,F,false,9
2053,Howell,2002-02-08,M,false,9
1414,Gaylord,2001-10-11,F,false,10
1029,Gusikowski,2001-02-04,M,false,10
2683,Ryan,2001-12-10,M,true,9
593,Rutherford,2000-10-25,M,false,11
1033,Lang,1999-04-22,F,false,12
2492,Bahringer,2001-04-14,M,false,10
1067,Gerhold,2001-08-12,F,false,9
2322,Hickle,2000-03-27,F,false,11
1861,Homenick,2001-03-25,M,false,10
2865,Cruickshank,1999-04-21,F,false,12
2279,McKenzie,2000-11-28,M,false,10
2401,Schiller,1998-07-21,F,false,12
324,Ratke,2002-11-01,F,false,9
2070,Hansen,2001-08-05,NB,false,10
600,McDermott,2000-02-17,M,false,11
1714,West,2001-10-10,F,false,9
877,Larson,2002-10-09,M,false,9
1927,Leannon,2001-03-12,M,false,10
1690,Roberts,2002-01-09,M,false,9
404,Effertz,1999-07-30,F,false,12
366,O'Conner,1999-12-15,F,false,11
2339,McGlynn,2001-09-02,F,false,9
2058,Legros,2000-04-17,M,false,11
1240,Block,1999-10-22,F,false,12
1244,Mayert,2000-04-26,M,false,11
1223,Ruecker,2001-10-09,M,false,10
2836,Schultz,1999-08-04,F,false,11
1116,Dooley,1999-04-12,M,false,12
2383,Moore,1999-06-24,F,false,12
2659,Pacocha,1998-10-15,F,false,12
1634,Bogan,1999-02-21,M,false,12
984,Rodriguez,2002-10-15,F,false,9
703,Kerluke,2002-05-09,F,false,9
876,McLaughlin,2002-01-07,M,false,9
621,Labadie,1998-11-12,M,false,12
183,Nolan,2001-08-31,M,true,10
2200,Lesch,2000-05-06,F,false,11
2370,Kemmer,1999-01-25,F,false,12
409,Marquardt,2002-07-05,F,false,9
1257,Gibson,2000-12-02,M,false,10
1566,Klocko,1998-12-25,M,false,12
1808,West,2001-09-18,F,false,9
2365,Sawayn,2001-07-19,M,false,10
1344,Zulauf,1999-01-16,F,false,12
826,Kohler,2000-10-03,F,false,11
977,Tremblay,1999-01-29,F,true,12
1066,Beer,2001-07-13,M,false,9
2932,Bruen,2000-08-21,M,false,11
2991,Waelchi,2001-12-21,F,false,9
2341,Schulist,2002-09-25,M,false,9
1279,Konopelski,2001-01-28,F,false,10
2690,Bartell,1999-11-04,M,false,11
185,Heidenreich,2001-11-01,F,false,10
66,Langworth,1999-10-15,F,false,12
1815,Pouros,2002-04-25,M,false,9
2420,Nikolaus,2000-08-04,M,false,11
2449,Padberg,2001-02-25,M,false,10
